age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio
24,0,1.1,40660,650,2.8,628,20585,0,2,0,0,3,3300,17.88,0.506,0.081,0.027
18,0,0.0,22975,626,0.4,179,6159,0,1,0,1,0,5000,11.35,0.268,0.218,0.073
31,0,9.6,43353,680,3.1,467,5334,0,0,0,0,4,7200,18.24,0.123,0.166,0.055
27,1,4.1,34106,797,3.7,176,8548,0,0,0,2,3,3300,8.99,0.251,0.097,0.032
18,0,0.0,26982,617,0.3,35,5314,0,1,0,0,5,15800,19.3,0.197,0.586,0.195
30,0,5.9,19000,701,1.9,15,4454,0,0,0,0,2,7900,15.89,0.234,0.416,0.139
35,0,7.5,68493,595,13.7,496,33784,0,0,0,0,5,28300,21.57,0.493,0.413,0.138
30,0,5.4,22839,685,3.4,237,5345,0,0,0,0,2,15800,17.21,0.234,0.692,0.231
54,0,17.3,42475,681,23.4,10837,13602,0,1,0,2,4,29600,12.62,0.32,0.697,0.232
25,0,0.6,29044,632,1.7,536,4841,0,2,0,0,1,9800,20.52,0.167,0.337,0.112
25,0,3.5,41899,541,5.8,2443,3882,0,0,1,1,4,26600,14.83,0.093,0.635,0.212
45,0,21.0,46770,684,2.8,790,16638,0,0,1,2,5,34700,12.73,0.356,0.742,0.247
54,0,1.7,32984,801,10.6,632,2699,0,0,0,0,3,25700,14.08,0.082,0.779,0.26
19,1,1.0,83143,532,0.4,79,58123,0,1,2,2,4,23400,15.51,0.699,0.281,0.094
28,0,8.7,28512,588,0.6,68,7392,1,3,0,1,5,13100,14.72,0.259,0.459,0.153
24,0,5.8,17867,613,5.5,1235,1303,0,0,0,2,4,18000,13.47,0.073,1.007,0.336
55,0,23.1,44455,792,6.3,498,5040,0,0,2,2,5,6000,8.19,0.113,0.135,0.045
18,0,0.0,44431,462,1.8,84,3740,0,0,0,0,3,11500,22.91,0.084,0.259,0.086
18,2,0.6,17321,544,1.1,12,4056,1,2,1,2,2,28500,16.9,0.234,1.645,0.548
18,0,0.0,15000,523,0.1,5,386,1,4,0,1,5,12500,14.99,0.026,0.833,0.278
41,0,21.9,54330,635,14.2,611,23991,0,1,0,2,2,66800,14.82,0.442,1.23,0.41
45,2,1.8,15000,692,21.3,214,8812,0,0,0,2,1,26000,11.1,0.587,1.733,0.578
39,0,13.7,77821,728,12.7,3860,2779,0,0,0,2,5,91600,9.72,0.036,1.177,0.392
24,0,2.5,15000,540,3.4,205,4377,0,2,0,2,3,20500,15.33,0.292,1.367,0.456
39,2,1.7,15000,654,5.3,481,5657,0,0,0,2,4,17200,11.35,0.377,1.147,0.382
48,0,16.8,53520,653,22.5,2617,17010,0,0,0,2,5,100000,11.7,0.318,1.868,0.623
21,1,1.0,88704,642,2.6,7200,38881,0,2,1,0,0,70000,19.96,0.438,0.789,0.263
34,0,15.6,44112,532,12.0,191,16679,0,0,1,2,1,47000,16.53,0.378,1.065,0.355
30,0,9.1,15000,648,2.9,371,629,0,2,0,0,5,5700,20.93,0.042,0.38,0.127
25,0,0.9,17277,701,3.3,56,7387,0,0,0,0,2,2300,15.59,0.428,0.133,0.044
47,0,22.9,66873,682,16.0,397,28057,0,0,0,2,4,28500,12.11,0.42,0.426,0.142
38,2,0.8,22594,618,5.9,120,3695,0,0,0,0,4,2300,19.24,0.164,0.102,0.034
55,0,16.7,55063,655,29.1,3633,12802,0,0,0,0,5,18900,18.17,0.232,0.343,0.114
30,0,6.7,63598,615,2.6,269,12023,0,0,0,1,2,35900,12.86,0.189,0.564,0.188
50,0,26.6,16375,735,27.5,5807,1903,0,0,0,0,3,11200,16.2,0.116,0.684,0.228
41,0,13.4,52611,534,18.8,31469,17357,0,0,0,1,4,39700,13.71,0.33,0.755,0.252
36,0,0.1,35544,657,11.4,948,8267,0,1,0,2,3,20000,12.93,0.233,0.563,0.188
38,0,11.7,67154,698,7.6,6793,10814,0,0,0,0,0,8200,18.05,0.161,0.122,0.041
38,0,9.5,81763,675,8.9,8313,17430,0,1,0,0,0,70000,18.24,0.213,0.856,0.285
29,0,3.0,24597,571,4.9,111,4020,0,0,0,0,2,9200,22.85,0.163,0.374,0.125
26,0,3.9,15000,585,4.6,105,6339,0,1,0,0,2,20000,21.13,0.423,1.333,0.444
48,0,24.4,107971,645,23.9,152,35872,0,1,0,2,4,88000,14.63,0.332,0.815,0.272
38,0,3.7,44626,512,4.7,826,25839,0,0,1,0,3,62300,22.8,0.579,1.396,0.465
37,0,7.2,37752,642,5.7,295,6128,0,0,0,1,1,18900,11.09,0.162,0.501,0.167
18,1,1.0,22186,561,1.7,73,1267,0,0,0,0,3,13800,22.72,0.057,0.622,0.207
20,0,0.3,37032,579,1.8,67,11790,0,2,2,0,2,40900,21.29,0.318,1.104,0.368
43,0,25.0,58335,743,1.9,398,7560,0,0,0,0,4,43700,17.18,0.13,0.749,0.25
21,0,2.0,54794,631,1.2,45,4629,0,0,0,2,2,19900,14.41,0.084,0.363,0.121
18,0,0.0,16923,566,0.7,251,9465,0,2,0,0,5,8400,22.3,0.559,0.496,0.165
24,2,0.4,15000,631,1.3,32,6781,0,0,0,1,0,9100,12.03,0.452,0.607,0.202
18,2,0.2,25318,589,0.4,20,6661,0,0,0,2,4,6300,16.39,0.263,0.249,0.083
24,2,1.8,19608,562,3.4,5,7017,0,0,0,0,4,2000,22.95,0.358,0.102,0.034
28,0,3.0,20738,694,8.6,226,5151,0,0,0,0,0,7900,18.25,0.248,0.381,0.127
32,0,12.9,39250,678,0.2,65,7198,0,1,0,0,0,3000,18.27,0.183,0.076,0.025
18,0,0.0,17955,570,1.6,46,868,1,0,0,0,1,24800,21.55,0.048,1.381,0.46
30,2,0.7,24617,741,2.3,652,18633,0,0,0,2,0,1700,10.77,0.757,0.069,0.023
40,0,7.8,50655,770,11.7,1819,16784,0,0,0,2,4,78200,9.12,0.331,1.544,0.515
31,0,8.5,39675,601,8.9,644,1329,0,1,0,2,4,55300,14.75,0.033,1.394,0.465
43,0,21.1,31023,554,13.0,2156,8297,0,0,0,0,4,26000,22.38,0.267,0.838,0.279
43,0,3.7,74074,598,7.3,4772,5419,0,0,0,0,1,23400,21.27,0.073,0.316,0.105
32,0,11.7,77295,750,8.1,141,12511,0,0,0,1,1,50000,7.64,0.162,0.647,0.216
41,0,20.2,46769,672,9.9,117673,12065,0,1,0,2,4,28900,11.31,0.258,0.618,0.206
18,0,0.0,27622,691,1.1,10,3186,0,0,0,0,1,5800,18.38,0.115,0.21,0.07
21,1,1.0,65172,565,1.2,1879,44956,0,2,0,2,3,28600,16.48,0.69,0.439,0.146
57,0,25.2,85000,605,10.8,677,26356,0,3,0,1,0,35500,12.3,0.31,0.418,0.139
19,0,0.1,28692,606,1.4,172,11535,0,0,0,1,3,8100,12.02,0.402,0.282,0.094
25,0,3.1,93588,603,3.9,1057,27196,0,1,0,2,5,100000,14.37,0.291,1.069,0.356
18,1,1.0,136525,679,1.0,391,25753,0,0,0,0,2,37300,17.84,0.189,0.273,0.091
54,0,34.1,73144,675,26.5,5175,37313,0,1,0,2,5,100000,11.03,0.51,1.367,0.456
37,0,16.5,43687,756,13.2,471,27016,0,0,0,1,2,26800,7.84,0.618,0.613,0.204
38,0,12.3,57577,773,15.9,1793,9382,0,0,0,2,5,92800,8.49,0.163,1.612,0.537
35,0,10.9,41996,745,15.1,1281,15892,0,2,0,0,4,55300,17.08,0.378,1.317,0.439
46,0,14.9,111740,707,21.8,3362,37442,0,0,0,2,4,100000,11.44,0.335,0.895,0.298
19,0,0.8,44266,662,0.3,104,4500,0,0,0,0,3,52800,18.38,0.102,1.193,0.398
45,0,2.7,46502,630,15.9,3560,3960,0,0,0,0,0,59800,19.35,0.085,1.286,0.429
32,2,1.5,24203,729,7.4,4730,4224,0,0,0,2,2,24000,10.14,0.175,0.992,0.331
51,0,3.5,52520,742,9.0,902,7803,0,0,0,2,4,89900,10.96,0.149,1.712,0.571
35,0,0.9,16266,663,5.0,38,2778,0,0,0,2,1,9400,12.83,0.171,0.578,0.193
45,0,24.5,41011,640,11.1,115,8397,0,1,0,1,5,6700,11.76,0.205,0.163,0.054
40,0,4.4,33831,731,13.2,1410,13817,0,2,0,0,0,38400,15.98,0.408,1.135,0.378
39,0,3.1,17171,608,0.2,18,4124,0,1,0,0,3,18800,19.84,0.24,1.095,0.365
36,1,4.3,62896,568,17.8,21145,15991,0,2,0,0,3,66300,22.21,0.254,1.054,0.351
42,1,17.8,48751,674,5.0,690,2126,0,1,0,2,4,56700,11.98,0.044,1.163,0.388
18,0,0.0,18128,611,0.2,1,792,0,0,0,1,3,11900,11.53,0.044,0.656,0.219
47,0,27.2,110447,753,12.9,3908,49249,0,0,0,1,4,42500,6.77,0.446,0.385,0.128
48,0,20.7,56269,810,2.0,60,6320,0,1,0,2,4,33900,8.54,0.112,0.602,0.201
49,0,21.0,37459,717,26.1,12932,11273,0,0,0,0,0,2700,16.71,0.301,0.072,0.024
34,0,10.7,69530,709,12.6,13106,25421,0,0,0,2,5,100000,9.67,0.366,1.438,0.479
32,1,2.4,26418,739,0.4,29,6227,0,0,0,0,3,36500,16.37,0.236,1.382,0.461
46,0,26.9,36186,825,19.6,17474,5594,0,0,0,0,2,47900,15.59,0.155,1.324,0.441
23,1,1.0,29259,617,1.3,249,11380,0,0,0,1,2,12400,11.16,0.389,0.424,0.141
48,0,12.4,145019,701,8.4,223,39470,0,0,0,1,0,41300,9.18,0.272,0.285,0.095
51,0,12.8,149279,626,21.4,15162,44335,0,0,0,2,5,2300,13.14,0.297,0.015,0.005
44,0,5.0,46306,602,3.1,111,19836,0,0,0,2,2,44200,13.97,0.428,0.955,0.318
51,0,25.1,78904,678,11.1,5091,19729,0,1,0,2,4,36300,11.98,0.25,0.46,0.153
49,0,4.0,59665,587,14.7,34094,5986,0,1,0,0,3,70000,21.49,0.1,1.173,0.391
38,2,2.0,24383,722,9.6,497,2984,0,0,0,2,2,24400,11.19,0.122,1.001,0.334
46,2,0.1,28200,669,8.5,1543,14816,0,1,0,0,4,2800,18.14,0.525,0.099,0.033
32,0,9.5,15000,568,7.3,260,1911,0,0,1,1,4,5000,14.03,0.127,0.333,0.111
57,0,15.5,46491,600,18.0,14612,7948,0,1,0,2,4,90900,13.52,0.171,1.955,0.652
33,2,0.6,18064,586,1.0,41,3969,1,4,0,0,1,1800,22.76,0.22,0.1,0.033
35,0,2.3,34879,645,16.9,2303,11792,0,0,0,2,4,49200,13.12,0.338,1.411,0.47
18,0,0.0,15000,659,0.8,129,3231,0,0,0,1,2,9900,10.45,0.215,0.66,0.22
48,0,12.9,57649,723,22.5,10060,19205,0,0,0,0,0,15300,16.85,0.333,0.265,0.088
25,2,0.6,15000,648,3.5,261,1749,0,1,0,1,3,7400,11.01,0.117,0.493,0.164
45,0,2.7,75108,633,3.3,14,41847,0,0,0,2,0,100000,13.27,0.557,1.331,0.444
44,0,15.4,33496,706,21.8,7542,12744,0,0,0,0,3,31700,17.3,0.38,0.946,0.315
53,0,23.0,73857,677,19.4,1445,27802,0,0,0,2,4,73500,11.22,0.376,0.995,0.332
39,1,5.3,39707,805,17.2,142,12873,0,1,0,2,3,29900,9.34,0.324,0.753,0.251
37,0,1.0,26366,620,11.1,4060,6650,0,0,0,0,1,33300,20.66,0.252,1.263,0.421
28,0,0.2,28815,654,9.4,3639,13798,0,0,0,1,2,11700,10.0,0.479,0.406,0.135
25,0,3.3,80620,586,6.8,20323,16376,0,0,0,2,5,100000,16.76,0.203,1.24,0.413
23,2,1.2,15000,595,4.0,118,4571,0,3,0,2,0,5900,16.43,0.305,0.393,0.131
39,1,9.7,34482,655,3.8,7071,8924,0,0,0,2,3,24800,12.72,0.259,0.719,0.24
37,0,15.3,37898,721,14.9,2761,18427,0,1,0,0,0,38200,16.75,0.486,1.008,0.336
43,2,1.8,52588,694,2.7,441,8834,0,0,0,2,5,88200,12.81,0.168,1.677,0.559
21,0,2.5,40196,665,1.4,2,25152,0,1,0,1,2,25200,10.62,0.626,0.627,0.209
30,1,6.2,152287,638,4.8,1245,907,0,2,0,0,4,58700,19.27,0.006,0.385,0.128
50,0,10.8,125522,639,7.7,316,46352,0,0,1,0,5,61500,19.19,0.369,0.49,0.163
45,0,24.4,42377,685,25.6,7223,16640,0,0,0,2,5,55300,12.41,0.393,1.305,0.435
32,0,2.9,58172,730,12.9,3935,5228,0,0,0,0,1,55800,15.65,0.09,0.959,0.32
38,0,12.2,26033,650,0.8,15,6720,0,0,1,0,1,26900,17.62,0.258,1.033,0.344
44,0,20.7,64001,732,20.2,1722,31712,0,0,0,1,5,19700,7.72,0.495,0.308,0.103
45,0,8.4,37915,711,5.3,766,6510,0,0,0,0,1,23900,16.7,0.172,0.63,0.21
31,2,0.1,45888,579,5.6,196,13685,1,1,0,2,5,32200,16.28,0.298,0.702,0.234
32,0,0.2,61424,717,7.7,6433,2397,0,0,0,1,4,9500,8.59,0.039,0.155,0.052
40,0,10.0,31544,740,10.6,961,4249,0,0,0,2,1,38400,10.88,0.135,1.217,0.406
34,1,10.2,49891,600,7.3,248,17123,0,2,0,1,0,17900,12.24,0.343,0.359,0.12
31,0,8.6,45582,699,5.7,1924,3312,0,0,0,0,3,28200,17.62,0.073,0.619,0.206
25,0,6.2,68547,577,0.8,338,18539,0,1,0,0,5,3200,21.17,0.27,0.047,0.016
41,0,13.6,34478,717,17.6,1057,3337,0,1,0,1,4,20000,8.23,0.097,0.58,0.193
18,0,0.0,28068,634,1.6,71,11735,0,0,0,2,5,46400,14.54,0.418,1.653,0.551
30,1,4.3,45320,666,9.2,2339,7706,0,0,0,0,5,62900,18.75,0.17,1.388,0.463
31,1,6.6,59736,657,7.4,225,20604,0,0,0,2,0,49000,11.95,0.345,0.82,0.273
21,0,1.5,45291,624,1.8,691,18834,0,1,0,2,2,50600,14.76,0.416,1.117,0.372
42,0,20.1,118761,713,15.7,307,15362,0,1,0,0,5,70000,16.48,0.129,0.589,0.196
41,0,16.4,31994,614,8.6,3791,13591,0,0,0,2,5,11500,14.34,0.425,0.359,0.12
62,2,1.5,21560,653,23.5,643,3090,0,0,0,0,1,2200,18.7,0.143,0.102,0.034
42,0,6.4,32358,742,14.6,336,14116,0,0,0,0,5,31800,17.31,0.436,0.983,0.328
30,0,2.1,22803,633,5.7,241,11235,0,0,0,1,2,21100,12.01,0.493,0.925,0.308
35,1,10.8,50536,695,11.0,18572,14439,0,0,0,1,3,17900,9.41,0.286,0.354,0.118
30,0,8.4,34795,619,8.7,1529,13098,0,1,0,0,3,43100,20.54,0.376,1.239,0.413
36,1,2.8,147468,679,13.9,363,25039,0,1,0,0,2,17700,17.25,0.17,0.12,0.04
30,0,3.6,29676,631,6.3,74,5632,0,1,0,0,5,24100,20.59,0.19,0.812,0.271
41,1,19.0,59276,716,7.8,17194,9064,0,1,0,2,3,49700,9.78,0.153,0.838,0.279
50,0,22.9,23534,574,6.5,300,6472,0,1,4,0,5,2500,21.99,0.275,0.106,0.035
18,0,0.0,28357,603,0.6,7,7046,0,1,0,0,3,32300,19.02,0.248,1.139,0.38
21,2,1.3,15000,684,1.5,63,2869,0,0,0,2,5,17400,11.73,0.191,1.16,0.387
18,2,0.1,40097,559,1.8,29,9479,0,0,0,2,2,5300,15.12,0.236,0.132,0.044
53,1,10.4,48831,772,8.3,427,8162,0,2,0,1,2,12200,6.17,0.167,0.25,0.083
28,2,0.2,20072,644,3.3,1599,6912,0,0,0,2,5,27400,13.36,0.344,1.365,0.455
40,0,5.6,53048,705,18.1,61,6377,0,1,0,0,2,49200,16.2,0.12,0.927,0.309
45,0,1.3,44425,604,0.6,587,25369,0,2,0,0,0,25900,20.27,0.571,0.583,0.194
49,0,2.7,54909,643,0.1,14,5245,0,1,0,2,2,71100,14.89,0.096,1.295,0.432
38,0,7.2,25145,557,13.4,158,7532,0,0,1,2,2,4800,15.7,0.3,0.191,0.064
18,0,0.0,20768,569,0.2,0,8569,0,1,1,2,2,11100,16.12,0.413,0.534,0.178
36,0,16.3,30672,545,8.9,443,19145,0,1,0,0,0,6400,21.46,0.624,0.209,0.07
27,0,0.5,25737,562,2.0,9,4109,0,0,0,0,4,2800,21.82,0.16,0.109,0.036
50,1,7.5,37041,655,21.9,8274,9977,0,0,0,2,2,58300,11.43,0.269,1.574,0.525
29,0,9.4,41365,691,10.8,5099,17270,0,0,0,1,2,13300,10.15,0.418,0.322,0.107
35,0,6.6,55166,627,12.8,11838,19470,0,3,0,1,1,32000,12.36,0.353,0.58,0.193
52,0,12.3,36758,660,25.5,271,16849,0,0,0,2,1,57300,11.64,0.458,1.559,0.52
34,1,8.8,68246,639,9.3,945,27477,0,0,0,0,4,70000,19.79,0.403,1.026,0.342
18,2,1.1,23063,597,0.1,16,7752,0,0,0,2,5,31200,15.55,0.336,1.353,0.451
37,0,5.0,44645,692,12.6,248,8887,0,0,0,2,5,73000,12.21,0.199,1.635,0.545
38,0,11.8,66155,726,19.6,12908,18208,0,0,0,0,5,47600,15.87,0.275,0.72,0.24
36,0,13.7,95859,758,7.1,5344,7877,0,0,0,0,5,70000,14.47,0.082,0.73,0.243
18,0,0.0,40965,548,1.5,24,8295,0,1,1,0,3,53400,22.83,0.202,1.304,0.435
18,0,0.0,25096,635,0.8,15,6049,0,1,0,0,0,16900,19.94,0.241,0.673,0.224
38,0,19.7,41071,813,19.7,682,5888,0,0,0,0,1,56600,14.32,0.143,1.378,0.459
18,2,1.2,23256,585,0.4,25,7955,0,1,0,2,5,41500,15.84,0.342,1.784,0.595
39,0,14.6,59814,653,3.1,870,2298,0,0,0,2,5,100000,12.87,0.038,1.672,0.557
47,1,3.8,168482,628,8.7,41675,41849,0,1,0,1,0,49100,12.86,0.248,0.291,0.097
18,1,1.0,38424,592,0.4,21,3476,0,0,1,2,4,31100,16.63,0.09,0.809,0.27
18,1,1.0,36874,589,0.3,491,4361,0,1,1,2,1,69600,16.17,0.118,1.888,0.629
57,2,0.6,17155,659,23.6,8918,4142,0,0,0,1,0,16100,9.58,0.241,0.939,0.313
47,0,13.5,82534,680,9.4,398,18108,0,0,1,0,4,70000,18.23,0.219,0.848,0.283
46,0,17.8,87014,641,23.6,1954,17586,0,1,0,0,5,70000,20.29,0.202,0.804,0.268
39,2,0.7,15000,582,16.1,312,8523,0,1,1,0,4,1500,22.61,0.568,0.1,0.033
37,2,1.1,24720,558,10.4,1781,7493,0,0,0,1,5,6500,14.15,0.303,0.263,0.088
30,0,11.4,53495,711,8.4,1324,15737,0,1,0,2,2,59800,9.76,0.294,1.118,0.373
46,0,13.8,37428,642,26.7,8970,9656,0,0,0,1,4,12900,12.16,0.258,0.345,0.115
34,0,0.6,47292,599,7.5,1231,9333,0,0,0,0,5,24900,21.88,0.197,0.527,0.176
32,1,2.2,70220,595,7.6,112,20047,1,0,1,0,2,66300,21.68,0.285,0.944,0.315
28,0,6.1,49155,639,2.0,284,11384,0,2,0,2,4,95100,13.14,0.232,1.935,0.645
18,0,0.0,16364,702,0.9,58,9950,0,0,0,2,3,25100,10.03,0.608,1.534,0.511
40,2,0.6,16801,725,21.0,591,10379,0,2,0,1,4,13000,8.18,0.618,0.774,0.258
36,0,10.7,32539,737,11.2,689,7501,0,1,0,2,3,62300,10.68,0.231,1.915,0.638
21,0,0.1,21027,752,0.9,2,12657,0,0,0,0,5,6900,15.43,0.602,0.328,0.109
30,0,5.1,39076,673,3.1,14,15815,0,0,1,1,4,10800,10.44,0.405,0.276,0.092
62,0,27.3,100831,702,15.2,13134,46482,0,0,0,0,3,70000,16.57,0.461,0.694,0.231
32,0,5.2,70230,583,10.4,2868,30894,0,1,0,2,3,100000,16.72,0.44,1.424,0.475
18,0,0.0,35796,494,0.4,1957,16509,0,0,1,0,2,32100,21.28,0.461,0.897,0.299
18,0,0.0,15000,559,1.9,68,1458,0,0,1,1,3,6400,13.75,0.097,0.427,0.142
38,0,19.7,38704,650,11.9,3848,7998,0,0,0,2,0,76000,11.79,0.207,1.964,0.655
25,0,5.4,40595,665,4.2,6756,9361,0,0,0,2,3,50000,11.07,0.231,1.232,0.411
52,0,31.0,46486,705,28.4,16367,10444,0,0,0,2,1,91200,9.67,0.225,1.962,0.654
44,2,1.4,21909,684,13.9,1168,5267,0,0,0,0,3,2200,18.25,0.24,0.1,0.033
36,2,1.7,41809,648,3.8,2594,2135,0,1,0,0,0,4200,20.64,0.051,0.1,0.033
34,0,2.0,39292,663,12.1,2001,6759,0,0,0,0,3,23500,17.39,0.172,0.598,0.199
30,0,2.2,44972,633,8.9,3503,9457,0,1,0,2,3,33500,14.48,0.21,0.745,0.248
55,0,36.3,36922,704,15.7,149,1387,0,1,0,0,2,30300,17.07,0.038,0.821,0.274
45,0,24.6,66064,658,23.6,2455,21477,0,0,0,0,0,70000,17.91,0.325,1.06,0.353
43,0,17.0,134739,690,15.5,336,31186,0,0,0,0,3,32300,17.59,0.231,0.24,0.08
41,1,6.4,45425,664,12.8,1615,15413,0,0,0,2,5,42500,11.72,0.339,0.936,0.312
44,0,18.4,42802,552,24.1,273849,6590,0,0,1,2,2,52700,15.86,0.154,1.231,0.41
29,0,2.2,39682,626,9.8,594,4506,0,0,0,0,5,12000,19.39,0.114,0.302,0.101
30,1,1.2,57067,638,5.4,267,25605,0,2,0,2,3,60100,14.71,0.449,1.053,0.351
28,0,6.6,84255,596,9.8,878,33977,0,1,0,0,5,2500,22.41,0.403,0.03,0.01
18,2,0.6,15000,656,1.5,11,2720,0,0,0,0,0,1100,18.87,0.181,0.073,0.024
40,0,6.8,52672,620,7.2,2150,7915,0,2,0,0,5,58900,19.05,0.15,1.118,0.373
21,0,1.9,18216,645,2.3,66,6290,0,2,0,2,5,27000,14.87,0.345,1.482,0.494
31,0,8.3,73218,611,2.2,195,15290,0,3,0,0,2,70000,20.86,0.209,0.956,0.319
40,0,8.5,60866,556,16.4,481,14058,0,1,0,0,4,70000,22.5,0.231,1.15,0.383
48,1,23.2,82770,649,27.0,1078,24475,0,0,0,2,0,96300,13.96,0.296,1.163,0.388
39,0,12.9,60894,638,1.1,53,18176,0,1,1,0,3,63500,20.79,0.298,1.043,0.348
30,2,0.8,21262,571,8.1,54,3717,0,0,0,0,5,2100,21.33,0.175,0.099,0.033
33,0,11.0,67207,669,5.7,659,6781,0,0,0,0,3,45000,17.29,0.101,0.67,0.223
30,0,5.1,27131,698,9.6,2012,10427,0,0,0,2,0,35800,12.45,0.384,1.32,0.44
40,0,13.8,85224,783,20.9,13772,14195,0,1,0,2,4,60600,9.26,0.167,0.711,0.237
32,0,7.6,40572,537,7.9,1456,6142,1,0,1,0,5,29600,21.64,0.151,0.73,0.243
40,1,4.8,26172,590,4.3,631,10437,0,2,0,0,3,1000,22.58,0.399,0.038,0.013
44,0,12.1,92001,629,16.7,19396,25090,0,0,0,2,5,45600,14.21,0.273,0.496,0.165
28,0,5.4,48681,612,1.4,350,14098,0,1,0,2,5,41300,13.48,0.29,0.848,0.283
49,0,11.0,45088,734,11.6,3406,19350,0,0,1,0,4,39400,17.17,0.429,0.874,0.291
38,0,0.2,42873,563,11.9,2657,10017,1,4,0,0,0,48000,21.14,0.234,1.12,0.373
29,1,5.8,97085,628,5.0,8620,9057,0,0,0,0,5,70000,19.61,0.093,0.721,0.24
38,1,9.7,123646,599,3.1,1240,17082,0,0,0,1,4,48500,14.44,0.138,0.392,0.131
42,0,12.4,93655,638,5.9,173,14471,0,1,0,0,5,48400,19.26,0.155,0.517,0.172
35,0,9.6,50588,625,13.0,1792,31459,0,0,0,2,2,2000,13.31,0.622,0.04,0.013
40,1,13.1,88348,640,0.7,92,3447,0,0,0,0,5,39800,20.73,0.039,0.45,0.15
28,0,10.0,80237,695,1.8,116,47789,0,0,0,0,0,70000,18.12,0.596,0.872,0.291
30,0,6.4,25978,657,0.5,96,8950,0,0,0,2,5,47100,12.08,0.345,1.813,0.604
63,0,11.8,54033,661,0.6,15,25629,0,0,1,0,5,40900,17.54,0.474,0.757,0.252
38,0,11.0,31088,631,16.6,2062,8189,0,1,0,0,0,34400,19.95,0.263,1.107,0.369
19,1,1.0,52503,547,0.9,2014,6198,0,0,0,2,5,94900,16.7,0.118,1.808,0.603
49,0,30.5,25864,669,16.4,258,4619,0,0,0,0,3,12900,18.61,0.179,0.499,0.166
39,0,8.7,106701,678,13.6,1471,60703,0,0,0,0,1,19000,17.75,0.569,0.178,0.059
18,0,0.0,33519,623,0.2,21,11847,0,2,0,1,5,11500,12.49,0.353,0.343,0.114
35,0,9.4,42745,665,9.3,75,7564,0,0,1,0,5,11300,18.67,0.177,0.264,0.088
25,1,2.7,68171,600,1.8,1331,32340,0,1,0,1,5,14100,11.56,0.474,0.207,0.069
51,0,13.3,47686,671,15.3,1777,19778,0,1,0,0,5,29900,17.51,0.415,0.627,0.209
41,2,0.9,19226,582,2.0,330,3234,0,0,0,2,2,17700,15.34,0.168,0.921,0.307
18,0,0.0,41148,677,1.2,64,13870,0,0,0,1,1,8100,9.33,0.337,0.197,0.066
24,1,1.4,42124,630,4.8,67,15116,0,0,0,2,5,18000,14.31,0.359,0.427,0.142
24,0,5.0,34823,666,5.5,1936,2934,0,0,0,2,2,29000,12.08,0.084,0.833,0.278
26,0,7.4,44003,539,7.3,790,16197,0,2,1,0,1,6800,21.46,0.368,0.155,0.052
28,0,0.0,38107,682,4.3,1182,7002,0,0,0,1,2,12400,9.57,0.184,0.325,0.108
48,0,18.2,31522,808,12.4,11425,20471,0,1,0,2,4,37300,8.44,0.649,1.183,0.394
21,0,2.7,21168,634,1.0,2,7239,0,1,0,0,2,20800,20.32,0.342,0.983,0.328
29,0,10.1,62121,634,8.9,809,23834,0,0,0,2,3,50800,14.38,0.384,0.818,0.273
59,0,7.3,83133,743,20.3,5724,16317,0,0,0,0,4,12300,16.84,0.196,0.148,0.049
25,1,2.0,152800,676,2.7,1191,37366,0,0,0,2,3,3500,12.15,0.245,0.023,0.008
47,1,22.4,129727,689,0.7,605,30660,0,1,0,2,0,100000,12.8,0.236,0.771,0.257
36,1,5.8,160865,676,9.0,14370,97344,0,1,0,0,2,17000,18.76,0.605,0.106,0.035
44,0,20.2,133101,666,11.2,2263,5439,0,0,1,0,0,67800,18.47,0.041,0.509,0.17
43,0,21.4,33947,661,22.2,4418,5165,0,0,0,1,5,24200,10.86,0.152,0.713,0.238
45,0,5.7,52250,663,12.7,4190,5131,0,0,0,2,5,45500,11.61,0.098,0.871,0.29
33,1,2.8,76014,679,3.8,6943,26542,0,1,0,1,2,28900,9.24,0.349,0.38,0.127
48,1,2.8,32308,577,25.5,569,7387,0,0,0,1,4,27700,13.5,0.229,0.857,0.286
34,0,7.4,26796,555,6.4,7580,11986,1,0,1,1,2,8800,13.11,0.447,0.328,0.109
41,0,15.6,34083,614,12.1,926,3691,0,0,0,0,2,22100,19.98,0.108,0.648,0.216
18,1,1.0,69281,744,1.5,193,21931,0,0,0,2,2,41700,10.88,0.317,0.602,0.201
30,0,6.6,18727,600,1.4,195,10432,0,0,0,1,0,5000,12.57,0.557,0.267,0.089
21,0,2.7,27004,655,0.1,1,8233,0,0,0,0,3,6900,17.6,0.305,0.256,0.085
48,0,21.9,65787,701,5.4,2131,14650,0,0,0,2,2,57100,9.91,0.223,0.868,0.289
48,0,4.6,42982,707,0.9,58,9168,0,0,0,2,2,81200,11.08,0.213,1.889,0.63
66,0,22.1,49507,729,25.1,40766,25526,0,0,0,1,2,20800,8.5,0.516,0.42,0.14
18,0,0.0,55073,639,0.5,6,15942,0,3,1,2,5,19200,14.24,0.289,0.349,0.116
35,2,0.8,56440,652,7.0,585,10946,0,1,0,0,2,5600,18.84,0.194,0.099,0.033
